method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_no_reactivation_B25,204011,warehouse_small_narrow_kiva,recurrent,3845,1.9225,1,7,25,0,0.3408679,44.32889263999999,91.77576139502344
exact_even_B25,204011,warehouse_small_narrow_kiva,recurrent,3904,1.952,1,25,25,0,0.359909797,47.58485716400002,94.79123093900853
exact_even_G4,204011,warehouse_small_narrow_kiva,recurrent,3588,1.794,1,4,4,0,0.08643862100000001,45.24803840399998,88.79333775298437
exact_even_G5,204011,warehouse_small_narrow_kiva,recurrent,3929,1.9645,1,5,5,0,0.17118261199999998,44.253210784,87.63650612201309
js_cap_G5,204011,warehouse_small_narrow_kiva,recurrent,3915,1.9575,1,5,5,0,0.019389268,45.21377562100002,89.00061605899828
random_G5,204011,warehouse_small_narrow_kiva,recurrent,3702,1.851,1,5,5,0,0.026220285,43.833901600000004,87.37825879501179
bootstrap_only,204011,warehouse_small_narrow_kiva,stationary,3698,1.849,1,0,0,0,0.002885514,47.65272488800001,81.37604940900928
context_memory_B25,204011,warehouse_small_narrow_kiva,stationary,3640,1.82,1,5,25,0,0.075433437,43.866981120999995,81.60386699199444
context_no_reactivation_B25,204011,warehouse_small_narrow_kiva,stationary,3643,1.8215,1,4,25,0,0.155958975,46.71173926700002,83.20820092500071
exact_even_B25,204011,warehouse_small_narrow_kiva,stationary,3859,1.9295,1,25,25,0,0.46044731,44.95202907999999,82.7922216609877
exact_even_G4,204011,warehouse_small_narrow_kiva,stationary,3908,1.954,1,4,4,0,0.041274538,45.409456700999975,79.0011764630035
exact_even_G5,204011,warehouse_small_narrow_kiva,stationary,3510,1.755,1,5,5,0,0.021733404999999997,43.98367072999997,79.62754770199535
js_cap_G5,204011,warehouse_small_narrow_kiva,stationary,3760,1.88,1,5,5,0,0.025844780999999997,43.69171542099999,78.8336328479927
random_G5,204011,warehouse_small_narrow_kiva,stationary,3902,1.951,1,5,5,0,0.021691260000000004,46.283335898,81.09477933999733
bootstrap_only,253714,warehouse_small_narrow_kiva,abrupt,3786,1.893,1,0,0,0,0.063123357,47.126360824,86.49474775898852
context_memory_B25,253714,warehouse_small_narrow_kiva,abrupt,3888,1.944,1,10,25,0,0.100737963,47.789085705999995,91.87775695699384
context_no_reactivation_B25,253714,warehouse_small_narrow_kiva,abrupt,3894,1.947,1,9,25,0,0.120751896,44.956872137000005,90.66709423300927
exact_even_B25,253714,warehouse_small_narrow_kiva,abrupt,3907,1.9535,1,25,25,0,0.49151913300000005,43.15932705500001,91.71394659299403
exact_even_G4,253714,warehouse_small_narrow_kiva,abrupt,3638,1.819,1,4,4,0,0.087325393,45.780916221000005,91.08095164099359
exact_even_G5,253714,warehouse_small_narrow_kiva,abrupt,3878,1.939,1,5,5,0,0.019420602,41.95796954400002,85.71097429198562
js_cap_G5,253714,warehouse_small_narrow_kiva,abrupt,3558,1.779,1,5,5,0,0.017233304,43.18757819299999,86.58862379801576
random_G5,253714,warehouse_small_narrow_kiva,abrupt,3733,1.8665,1,5,5,0,0.08692551,47.34439110700002,89.88604384299833
bootstrap_only,253714,warehouse_small_narrow_kiva,recurrent,3626,1.813,1,0,0,0,0.004782271,43.67286625700001,100.37404687498929
context_memory_B25,253714,warehouse_small_narrow_kiva,recurrent,3863,1.9315,1,8,25,0,0.090655756,43.95208869100001,99.49621447001118
context_no_reactivation_B25,253714,warehouse_small_narrow_kiva,recurrent,3865,1.9325,1,8,25,0,0.044555542000000004,45.669481977,104.19106824797927
exact_even_B25,253714,warehouse_small_narrow_kiva,recurrent,3814,1.907,1,25,25,0,0.3058777630000001,43.62264116600002,102.58791755602579
exact_even_G4,253714,warehouse_small_narrow_kiva,recurrent,3687,1.8435,1,4,4,0,0.161256008,45.706723916999984,100.50159593799617
exact_even_G5,253714,warehouse_small_narrow_kiva,recurrent,3938,1.969,1,5,5,0,0.023589306000000004,44.75054935200001,98.9940224160091
js_cap_G5,253714,warehouse_small_narrow_kiva,recurrent,3524,1.762,1,5,5,0,0.091568611,45.05218170599999,101.42737106900313
random_G5,253714,warehouse_small_narrow_kiva,recurrent,3682,1.841,1,5,5,0,0.020276387999999996,44.40474657399998,98.60560305599938
bootstrap_only,253714,warehouse_small_narrow_kiva,stationary,3932,1.966,1,0,0,0,0.003211972,44.834204969,83.5894551060046
context_memory_B25,253714,warehouse_small_narrow_kiva,stationary,3904,1.952,1,7,25,0,0.07727861000000001,44.29604356100001,86.61071024599369
context_no_reactivation_B25,253714,warehouse_small_narrow_kiva,stationary,3923,1.9615,1,7,25,0,0.10972085000000001,45.79415911799999,84.38848346599843
exact_even_B25,253714,warehouse_small_narrow_kiva,stationary,3940,1.97,1,25,25,0,0.2721307129999999,47.304618712,85.89085734900436
exact_even_G4,253714,warehouse_small_narrow_kiva,stationary,3932,1.966,1,4,4,0,0.015327401000000001,45.918828994,83.91868072698708
exact_even_G5,253714,warehouse_small_narrow_kiva,stationary,3829,1.9145,1,5,5,0,0.14679686700000003,46.44118050000001,82.49234147398965
js_cap_G5,253714,warehouse_small_narrow_kiva,stationary,3921,1.9605,1,5,5,0,0.06716610699999999,45.166277739,82.40694777198951
random_G5,253714,warehouse_small_narrow_kiva,stationary,3936,1.968,1,5,5,0,0.08283724099999999,47.128650997000015,86.90249095999752
bootstrap_only,257578,warehouse_small_narrow_kiva,abrupt,3657,1.8285,1,0,0,0,0.003747328,46.336330162,100.42060267800116
